"","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","therapeutic_area","target","Country_Group","Price_Group","indication_number","avg_price_per_year","month_number"
"1","BRAND_D724",1.85127965043695,2.05177017831082,"BRAND_D724_COUNTRY_445D","CORP_711A","COUNTRY_445D",2014-06-01,2014-06-01,"DRUG_ID_1D4E","-1","['IND_BAFB']",1,1.2531861278476,0.0013039430623145,0.798978727199751,1.21344597062992,1.80597014925373,"THER_AREA_6CEE",1.06876131555166,3,2,1,1.228753827733,6
"2","BRAND_4887",1.79119850187266,2.0591299561788,"BRAND_4887_COUNTRY_D8B0","CORP_443D","COUNTRY_D8B0",2014-06-01,2014-06-01,"DRUG_ID_AA88","-1","['IND_3F31']",2.01333333333333,1.63935188996001,0.0434207049782599,1.01858886776159,1.00870782484214,1.88059701492537,"THER_AREA_6CEE",1.03631192869282,1,2,1,1.02147400383999,6
"3","BRAND_6E6E",1.13233458177278,1.51447793875834,"BRAND_6E6E_COUNTRY_9488","CORP_711A","COUNTRY_9488",2014-06-01,2014-06-01,"DRUG_ID_0383","-1","['IND_BAFB']",1.8,1.27904833312371,0.0028837695358986,0.798978727199751,1.11139053415966,1.7910447761194,"THER_AREA_6CEE",1.00082088272528,4,2,1,1.04758873488101,6
"4","BRAND_EF52",1.82693508114856,1.88227231803817,"BRAND_EF52_COUNTRY_06E4","CORP_443D","COUNTRY_06E4",2014-07-01,2014-07-01,"DRUG_ID_AA88","-1","['IND_3F31']",-1,1.00114399611034,0.0434207049782599,0.798978727199751,1.0228352327923,1.80597014925373,"THER_AREA_6CEE",1.00038464511023,4,2,1,1.02147400383999,7
"5","BRAND_358A",1.98377028714107,1.99619071970986,"BRAND_358A_COUNTRY_4242","CORP_443D","COUNTRY_4242",2014-07-01,2014-07-01,"DRUG_ID_AA88","-1","['IND_3F31']",-1,1.00972515077038,0.0434207049782599,0.798978727199751,1.02864603043899,2,"THER_AREA_6CEE",1.00826322925048,4,2,1,1.02147400383999,7
"6","BRAND_6E6E",1.13233458177278,1.51447793875834,"BRAND_6E6E_COUNTRY_9488","CORP_711A","COUNTRY_9488",2014-06-01,2014-07-01,"DRUG_ID_0383","-1","['IND_BAFB']",1.8,1.27904833312371,0.0028837695358986,0.798978727199751,1.11075649821172,1.7910447761194,"THER_AREA_6CEE",1.00198222490072,4,2,1,1.04758873488101,7
"7","BRAND_D724",1.85127965043695,2.05177017831082,"BRAND_D724_COUNTRY_445D","CORP_711A","COUNTRY_445D",2014-06-01,2014-07-01,"DRUG_ID_1D4E","-1","['IND_BAFB']",1,1.2531861278476,0.0013039430623145,0.798978727199751,1.20985975452876,1.80597014925373,"THER_AREA_6CEE",1.17608496355858,3,2,1,1.228753827733,7
"8","BRAND_4887",1.79119850187266,2.0591299561788,"BRAND_4887_COUNTRY_D8B0","CORP_443D","COUNTRY_D8B0",2014-06-01,2014-07-01,"DRUG_ID_AA88","-1","['IND_3F31']",2.01333333333333,1.63935188996001,0.0434207049782599,1.01858886776159,1.02168244401033,1.88059701492537,"THER_AREA_6CEE",1.07539657140732,1,2,1,1.02147400383999,7
"9","BRAND_4887",1.79119850187266,2.0591299561788,"BRAND_4887_COUNTRY_D8B0","CORP_443D","COUNTRY_D8B0",2014-06-01,2014-08-01,"DRUG_ID_AA88","-1","['IND_3F31']",2.01333333333333,1.63935188996001,0.0434207049782599,1.01858886776159,1.01859829886169,1.88059701492537,"THER_AREA_6CEE",1.10606371817375,1,2,1,1.02147400383999,8
"10","BRAND_6E6E",1.13233458177278,1.51447793875834,"BRAND_6E6E_COUNTRY_9488","CORP_711A","COUNTRY_9488",2014-06-01,2014-08-01,"DRUG_ID_0383","-1","['IND_BAFB']",1.8,1.27904833312371,0.0028837695358986,0.798978727199751,1.1138304512738,1.7910447761194,"THER_AREA_6CEE",1.0023967527984,4,2,1,1.04758873488101,8
