"","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","therapeutic_area","target","Country_Group","Price_Group","indication_number","avg_price_per_year","month_number"
"1","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-01-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.47654495426815,1.76119402985075,"THER_AREA_645F",1.00777233422932,1,3,2,2.08470334061873,1
"2","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-02-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.47991986487237,1.76119402985075,"THER_AREA_645F",1.02804435749887,1,3,2,2.08470334061873,2
"3","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-03-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.49798283272629,1.76119402985075,"THER_AREA_645F",1.03627182956779,1,3,2,2.08470334061873,3
"4","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-04-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.49621935325375,1.76119402985075,"THER_AREA_645F",1.04252984715797,1,3,2,2.08470334061873,4
"5","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-05-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.48875111595577,1.76119402985075,"THER_AREA_645F",1.06112536942915,1,3,2,2.08470334061873,5
"6","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-06-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.47311466101824,1.76119402985075,"THER_AREA_645F",1.05117823233556,1,3,2,2.08470334061873,6
"7","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-07-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.4674244617567,1.76119402985075,"THER_AREA_645F",1.05098054620321,1,3,2,2.08470334061873,7
"8","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-08-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.4431118212427,1.76119402985075,"THER_AREA_645F",1.06988638972866,1,3,2,2.08470334061873,8
"9","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-09-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.39862961537242,1.76119402985075,"THER_AREA_645F",1.07509442322312,1,3,2,2.08470334061873,9
"10","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-10-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.37283461375185,1.76119402985075,"THER_AREA_645F",1.01011698370601,1,3,2,2.08470334061873,10
"11","BRAND_D049",2.49016853932584,1.9178182836974,"BRAND_D049_COUNTRY_3AD0","CORP_6095","COUNTRY_3AD0",2015-11-01,2015-11-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.56,1.03093815404934,0.0081838580018709,1.5628595638407,2.40892813510191,1.44776119402985,"THER_AREA_645F",1.06674767541286,1,3,2,2.08470334061873,11
"12","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-11-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.3516674945488,1.76119402985075,"THER_AREA_645F",1.06118896613064,1,3,2,2.08470334061873,11
"13","BRAND_D049",2.49016853932584,1.9178182836974,"BRAND_D049_COUNTRY_3AD0","CORP_6095","COUNTRY_3AD0",2015-11-01,2015-12-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.56,1.03093815404934,0.0081838580018709,1.5628595638407,2.39143383557212,1.44776119402985,"THER_AREA_645F",1.09668103373195,1,3,2,2.08470334061873,12
"14","BRAND_D049",1.86953807740325,2.03826100240234,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2015-12-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",2,1.10351031416538,0.0081838580018709,-1,2.33461805179204,1.76119402985075,"THER_AREA_645F",1.07446765091204,1,3,2,2.08470334061873,12
"15","BRAND_D049",1.83707865168539,1.99068907087312,"BRAND_D049_COUNTRY_9891","CORP_6095","COUNTRY_9891",2015-12-01,2015-12-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.57333333333333,1.03390415114339,0.0081838580018709,-1,2.31492124020462,1.83582089552239,"THER_AREA_645F",1.00415294122996,1,3,2,2.08470334061873,12
"16","BRAND_D049",1.7251872659176,1.80786490945528,"BRAND_D049_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2015-01-01,2016-01-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.98666666666667,1.10423076315877,0.0083985976133069,-1,2.26226046600033,1.73134328358209,"THER_AREA_645F",1.08371905541582,1,3,2,2.08470334061873,1
"17","BRAND_D049",2.45958177278402,1.88866175850149,"BRAND_D049_COUNTRY_3AD0","CORP_6095","COUNTRY_3AD0",2015-11-01,2016-01-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.57333333333333,1.03171584920812,0.0083985976133069,1.5628595638407,2.44260484461353,1.44776119402985,"THER_AREA_645F",1.0956803434651,1,3,2,2.08470334061873,1
"18","BRAND_D049",1.71519975031211,1.81063970724231,"BRAND_D049_COUNTRY_9891","CORP_6095","COUNTRY_9891",2015-12-01,2016-01-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.57333333333333,1.03470183071912,0.0083985976133069,-1,2.24360628163029,1.82089552238806,"THER_AREA_645F",1.0288031759733,1,3,2,2.08470334061873,1
"19","BRAND_D049",1.71519975031211,1.81063970724231,"BRAND_D049_COUNTRY_9891","CORP_6095","COUNTRY_9891",2015-12-01,2016-02-01,"DRUG_ID_6087","-1","['IND_9BAC', 'IND_67CC']",1.57333333333333,1.03470183071912,0.0083985976133069,-1,2.21234935239352,1.82089552238806,"THER_AREA_645F",1.03701353567675,1,3,2,2.08470334061873,2
